,_id,type,title,category,time,lang,cluster
137,5e8d92fa7ac1f2cf57f7a99c,event,新冠肺炎患者不仅有抗体，并且某些时间段100%抗体阳性，但是尚不能确定该抗体可以维持多长时间。,,2020/03/10,zh,2
149,5e8d92fa7ac1f2cf57f7a9b8,event,"Fauci、Lane和Redfield指出目前正在进行的许多研究工作都是为了解决COVID-19。这些研究工作包括许多正在进行早期临床试验的候选疫苗，以及已经在测试候选药物的临床试验，包括由NIAID资助的实验性抗病毒药物瑞德西韦（remdesivir, 也称为GS-5734）的临床试 验，这项针对瑞德西韦的临床试验于2020年2月21日开始招募参与者",,2020/03/08,zh,2
122,5e8d92fa7ac1f2cf57f7a978,event,世界顶级期刊《科学》杂志主编 H. Holden Thorp 在线发表题为 Do us a favor 的社论文章。在文章中，就特朗普总统多次要求加快新冠肺炎疫苗的研发速度，Holden 表示，美国政府在过去几年内漠视科学、大幅削减科研预算，现在总统突然之间要求快点研制疫苗。Holden 认为，美国国家过敏和传染病研究所的长期负责人安东尼・福奇（Anthony Fauci）一直反复告诉特朗普总统，研制疫苗至少需要一年半的时间，制药公司的高管们也传达了同样的信息。截至 3 月 11 日晚，美国共确诊新冠肺炎病例 1327 例，范围涉及 43 个州及华盛顿特区；死亡病例上升至 38 例；24 个州和华盛顿特区都已宣布进入紧急状态。CNN 指出，美国已经拉响了新冠肺炎疫情全国大流行的警报。,,2020/03/13,zh,2
657,5ebe95b99fced0a24b3974a4,event,中国生物董事长、科技部“863计划”疫苗项目首席科学家杨晓明表示已做好投产准备，疫苗一旦获批生产，两家单位年产可达2亿剂量。,,2020/05/15,zh,2
173,5e8d92fa7ac1f2cf57f7a9e7,event,以色列科技部27日宣布，该国研究人员正在加快开发一种口服的新型冠状病毒疫苗，研究人员希望能在8到10周内制造出疫苗，有望在90天内开始临床试验。,,2020/02/28,zh,2
634,5eb9604d9fced0a24bd38fe9,event,军事科学院军事医学研究院陈薇院士团队应用单细胞技术全面表征了从COVID-19中恢复的10例患者外周血单核细胞的转录变化。该研究提供了恢复初期炎症免疫特征的第一个证据，表明COVID-19患者出院后仍然很脆弱。该研究对新型BCR信号转导的鉴定可能会导致开发用于治疗COVID-19的疫苗和抗体。,,2020/05/10,zh,2
179,5e8d92fa7ac1f2cf57f7a9ed,event,新型冠状病毒的疫苗开发可以借鉴SARS疫苗的研究。开发新冠疫苗在技术上应该不会有太大难度。且目前的病例数量较多，易感人群更是数量巨大，不难招募到足够的志愿者参与临床试验。如果能尽快开发出新冠病毒的候选疫苗，并在动物模型上证明有效，国家会大力优先推进该疫苗的临床试验。不过即便技术上没有太大难度，政策上也一路绿灯，科学、严谨的临床试验也不可能在短期内完成。,,2020/02/27,zh,2
110,5e8d92fa7ac1f2cf57f7a95e,event,曾为SARS研发的转基因小鼠供不应求：实验室竞相开展新冠病毒的动物研究，使用动物模型揭示感染是如何发生的，帮助开发药物和疫苗。,,2020/03/15,zh,2
105,5e8d92fa7ac1f2cf57f7a94d,event,上海市科委主任张全称在疫苗研发方面，多路线部署推进的疫苗研发均取得良好进展。mRNA疫苗，已启动灵长类动物毒理和药效预实验，预计4月中旬临床试验；病毒样颗粒（VLP）疫苗，小鼠免疫实验已产生特异性抗体。,,2020/03/16,zh,2
104,5e8d92fa7ac1f2cf57f7a94c,event,中国医学科学院医学动物实验研究所秦川团队建立了恒河猴的SARS-CoV-2感染模型，阐述了恒河猴的COVID-19特征，确定了SARS-CoV-2的气道感染和结膜感染途径以及康复后不会发生再次感染现象。这对新冠肺炎疾病的预后和疫苗设计具有重要意义。,,2020/03/16,zh,2
97,5e8d92fa7ac1f2cf57f7a945,event,当地时间3月16日，美国COVID-19试验疫苗的首批志愿者在西雅图接受了注射，作为该疫苗Ⅰ期临床试验的一部分.该疫苗被称为mRNA-1273，Ⅰ期临床试验由凯撒医疗（Kaiser Permanente）在西雅图的华盛顿健康研究所（KPWHRI）开展，由美国国立卫生研究院（NIH）下属的美国国家过敏和传染病研究所（NIAID）资助，计划在约6周内招募45名18至55岁的健康成人志愿者.,,2020/03/17,zh,2
93,5e8d92fa7ac1f2cf57f7a937,event,美国科学家们在志愿者身上注射了第一种实验性冠状病毒疫苗，这是保护世界免于正肆意蔓延的新冠病毒感染的一个里程碑。,,2020/03/17,zh,2
190,5e8d92fa7ac1f2cf57f7a9fb,event,国制药公司Moderna，已经成功研制出针对新冠病毒——SARS-CoV-2的人体疫苗，并已将第一批疫苗送美国国家卫生研究院开启安全性临床试验。计划在四月底之前，对20-25名健康志愿者进行药物测试。具体的结果将在7月或8月公布。,,2020/02/25,zh,2
112,5e8d92fa7ac1f2cf57f7a960,event,复星医药宣布联手mRNA疗法企业BioNTech，在中国独家开发和商业化基于BioNTech专有的mRNA技术平台研发的，针对COVID-19的疫苗产品。,,2020/03/15,zh,2
274,5e8d92fa7ac1f2cf57f7b81c,event,中国医学科学院医学实验动物研究所秦川团队阐述了不同年龄恒河猴经气道感染SARS-CoV-2后，临床症状、病毒复制、胸部X光、组织病理学变化和免疫反应等方面的变化，发现老年恒河猴比青年猴表现出更严重的症状及病理变化，对进一步研究SARS-CoV-2的致病性以及疫苗和治疗药物的评价具有重要意义。,,2020/04/01,zh,2
675,5ec3b5729fced0a24bfbc474,event,美国mRNA技术公司Moderna发布公告，由其自主研发的新冠肺炎（COVID-19）疫苗mRNA-1273 在1期临床试验中表现良好，所有志愿者体内均产生了高滴度抗体。目前，该疫苗即将进入2期临床阶段，并计划于今年7月进入3期临床阶段。,,2020/05/19,zh,2
139,5e8d92fa7ac1f2cf57f7a9a1,event,华中科技大当前科研攻关成果： 1.抗体快速检测试剂盒，一滴血15分钟出结果 2.人体测温红外热像仪，0.3秒完成测温 3.AI辅助医学影像诊断系统，提供更为精准的新冠肺炎诊断 4.病症程度机器学习辅助分类与预警软件，实现病例分类预测的毫秒级输出 5.蛋白亚单位疫苗，新冠肺炎最安全的疫苗类型。,,2020/03/09,zh,2
596,5eb163289fced0a24bf1b0cd,event,由军事科学院军事医学研究院生物工程研究所陈薇院士团队研发的腺病毒载体重组新冠病毒疫苗，于12日开展二期临床试验。,,2020/04/12,zh,2
329,5e8d92fa7ac1f2cf57f7b9b8,event,陈薇院士团队研制的新冠疫苗获批进入临床试验,,2020/03/26,zh,2
52,5e8d92fa7ac1f2cf57f7a906,event,中国重组新型冠状病毒（2019-COV）疫苗（腺病毒载体）Ⅰ期临床试验已经开始，首批志愿者已注射。试验的主办单位为军事科学院医学研究院生物工程研究所和康希诺生物股份公司，试验的目的是测试和评价重组新冠病毒疫苗（腺病毒载体）的安全性和有效性。,,2020/03/21,zh,2
600,5eb2a4b19fced0a24b67c075,event,以色列生物研究所在新冠病毒抗体研制上取得了进展。该研究所研制的这一抗体属单细胞抗体，专门针对新冠病毒。该研究所目前正在进行专利注册方面的工作，下一步将与国际医药公司合作，进行抗体的商业化生产。,,2020/05/06,zh,2
10,5e8d92fa7ac1f2cf57f7a8d3,event,世界卫生组织总干事谭德塞指出新冠肺炎疫苗研制至少还需要12至18个月，所有个人和国家不要使用未经证明有效的治疗方法。,,2020/03/29,zh,2
43,5e8d92fa7ac1f2cf57f7a8f9,event,Moderna或在秋季之前向医护人员提供实验性COVID-19疫苗。Moderna的解决方案通过让人体产生类似于病毒但无害的蛋白质，并激发出既能抵抗蛋白质又能抵抗实际病毒本身的抗体。,,2020/03/24,zh,2
298,5e8d92fa7ac1f2cf57f7b8cd,event,武汉病毒所石正丽：我们6周完成病原鉴定，为疫苗打下非常好基础,,2020/03/20,zh,2
45,5e8d92fa7ac1f2cf57f7a8fb,event,荷兰，澳大利亚，德国，英国的研究人员将很快开始对新的冠状病毒采取非传统方法的临床试验。他们将测试一种具有百年历史的抗结核病（TB）疫苗（卡介苗）是否可以广泛地改善人体免疫系统，从而使其能够更好地抵抗SARS-COV-2病毒，并可能完全防止其感染 。,,2020/03/24,zh,2
293,5e8d92fa7ac1f2cf57f7b8b2,event,强生公司于2020年3月30日宣布将进行大规模投资，旨在生产超过10亿剂疫苗。这笔资金将支持强生制药子公司 Janssen开发的Ad26 SARS-CoV-2疫苗的1期临床试验，强生公司还支持Moderna开发的COVID-19疫苗SARS-CoV-2 mRNA-1273的2期和3期临床试验。,,2020/04/02,zh,2
686,5ec690a59fced0a24bf00533,event,世界卫生组织(World Health Organization)近日表示，将考虑让健康志愿者们有目的性地感染新冠病毒 (SARS-CoV-2)，虽然这一做法存在巨大争议，但从长远来看可以加快疫苗的研发进程。,,2020/05/21,zh,2
286,5e8d92fa7ac1f2cf57f7b8a9,event,美国传染病专家福奇指出美国疫情仍然处于开展检测的“第一阶段”，真正解决疫情仍要靠疫苗，而疫苗开发需要一年到一年半时间。,,2020/04/02,zh,2
321,5e8d92fa7ac1f2cf57f7b9ac,event,清华团队研发获进展 新冠肺炎疫苗5月底可进入动物试验,,2020/04/02,zh,2
693,5ec690a59fced0a24bf00547,event,美国哈佛大学医学院宣布为猴子接种一原型疫苗后产生了抗体，可防新冠病毒。研究人员对25只猴子注射疫苗，其中有8只完全受到保护。,,2020/05/21,zh,2
339,5e8d92fa7ac1f2cf57f7b9c7,event,3 月 17 日，官方重磅宣布，军事科学院军事医学研究院陈薇院士领衔的科研团队，成功研制出重组新冠疫苗，并于3 月 16 日获批展开临床试验。 已知的是，这是国内第一个进入临床试验的新冠疫苗，受试者招募已经同步展开,,2020/03/17,zh,2
690,5ec690a59fced0a24bf0053e,event,美国斯坦福大学医学院研究人员检验了一种新型HIV疫苗的保护效果，在猕猴身上开展的实验显示，这种新疫苗产生了强有力的免疫应答，能更好地预防感染，并带来持久的保护效果。,,2020/05/21,zh,2
6,5e8d92fa7ac1f2cf57f7a8ce,event,军事科学院军事医学研究院陈薇院士等研究应用单细胞技术全面表征了从COVID-19中恢复的10例患者外周血单核细胞的转录变化。该研究提供了恢复初期炎症免疫特征的第一个证据，表明COVID-19患者出院后仍然很脆弱。该研究对新型BCR信号转导的鉴定可能会导致开发用于治疗COVID-19的疫苗和抗体。,,2020/03/29,zh,2
697,5ec7ce549fced0a24bf4199d,event,中科院武汉病毒所石正丽团队成功开发了SARS-CoV-2 hACE2转基因小鼠（在C3B6小鼠中为HFH4-hACE2）感染模型。该结果表明，hACE2小鼠将成为测试潜在疫苗和治疗剂的有价值的工具。,,2020/05/22,zh,2
278,5e8d92fa7ac1f2cf57f7b8a1,event,清华大学张林琦教授研究团队从康复者血液B细胞中成功鉴定出206种SARS-CoV-2的S蛋白受体结合域（RBD）特异性单克隆抗体，其中一些强效中和抗体是预防和治疗COVID-19有希望的候选药物。,,2020/04/02,zh,2
607,5eb2a4b29fced0a24b67c083,event,美国制药巨头辉瑞生产的新冠病毒疫苗5月4日起在美国开始人体测试，测试将在健康的志愿者身上进行。如果试验成功，该疫苗最早将能于9月做好在美国紧急使用的准备。,,2020/05/06,zh,2
605,5eb2a4b29fced0a24b67c07f,event,军事医学科学院生物工程研究所陈薇院士团队首次描述了COVID-19患者在早期恢复阶段(ERS)的炎症免疫特征，这些研究证据表明COVID-19患者在出院后仍然是脆弱的。此外，研究人员还鉴定了新的B细胞受体(BCR)，这将有助于COVID-19的疫苗和抗体的开发。,,2020/05/06,zh,2
356,5e8d92fa7ac1f2cf57f7bc2a,event,3月16日，军事科学院军事医学研究院陈薇院士领衔的科研团队研制的重组新冠疫苗，获批在武汉启动开展临床试验。在集中疗养观察14天后，3月31日，首批接种新冠疫苗的部分临床试验志愿者顺利离开疗养机构，返回到了各自的家中。,,2020/04/03,zh,2
696,5ec7ce549fced0a24bf41995,event,纽约西奈山伊坎医学院研究人员在鼻上皮中发现了年龄依赖性的ACE2基因表达。ACE2基因表达在年幼儿童中最低，并且随着年龄的增长而增加。使用多项式正交对比的趋势测试表明，随着年龄的增长，ACE2表达的变化呈线性趋势。而儿童中ACE2表达的降低可能有助于解释为什么儿童中COVID-19的流行率较低。,,2020/05/22,zh,3
691,5ec690a59fced0a24bf00542,event,美国研究人员的两项对猴子的研究可提供一些最初的科学证据，证明感染新冠病毒康复后可产生避免再次感染的免疫力，这一乐观迹象预示着目前正在研发的新冠疫苗或将取得成功。,,2020/05/21,zh,3
660,5ebe95b99fced0a24b3974ab,event,威斯康星大学麦迪逊分校研究人员的研究表明，新冠病毒具有相当广泛的哺乳类动物的宿主范围，狗，猫和其他密切相关的哺乳动物可能易感。,,2020/05/15,zh,3
694,5ec690a59fced0a24bf0054e,event,上海市公共卫生临床中心与转化医学国家重大科技基础设施研究人员揭示了新型冠状病毒性肺炎的分子流行病学和临床表现特征，尤其是发现了向重症转化的关键预警因子。他们指出疾病严重程度的决定因素似乎主要来自于宿主因素，比如年龄、淋巴细胞减少症以及相关的细胞因子风暴，而与病毒的遗传变异没有显著的关联。,,2020/05/21,zh,3
519,5ea552409fced0a24b515b2a,event,哈佛医学院研究人员在气道上皮细胞中ACE2是干扰素刺激的基因（ISG）。该研究数据表明SARS-CoV-2可以利用物种特异性干扰素驱动的ACE2上调来增强感染。,,2020/04/22,zh,3
520,5ea552409fced0a24b515b2c,event,意大利多家科研机构在意大利北部疫情爆发区的室外空气颗粒物中检测到新冠病毒RNA的存在，表明新冠病毒RNA可以存在于室外空气中的颗粒物上，新冠病毒可以与室外PM成簇，并且通过降低它们的扩散系数，增强病毒在大气中的持久性。,,2020/04/22,zh,3
651,5ebd46f39fced0a24bdd6138,event,以色列雷霍沃特魏茨曼科学研究所研究人员开发了一个分析宿主-病毒感染谱的计算框架；对感染的细胞感染进行病毒跟踪排序，揭示了病毒诱导的基因表达；发现了SARS-CoV-2感染上皮细胞并改变重症患者的免疫功能；发现了同时感染SARS-Cov-2和hMPV会影响单核细胞和抑制干扰素反应。,,2020/05/14,zh,3
654,5ebd46f39fced0a24bdd613f,event,意大利研究人员研究发现意大利暴发新冠疫情后，当地一些儿童出现了类似川崎病的症状，新冠病毒可能与这种症状存在一定关联，但目前还无法得出确切结论。这项研究为研究新冠病毒对儿童的影响提供了更多证据。,,2020/05/14,zh,3
655,5ebd46f39fced0a24bdd6141,event,山东第一医科大学研究人员从去年在云南勐腊县获得的蝙蝠样本中发现一种新冠状病毒，该病毒在最长编码基因区1ab与新冠病毒（SARS-CoV-2）高度一致性，他们由此认为SARS-CoV-2在S1和S2的交界处的四氨基酸插入并非“人工痕迹”，有力证明了其起源于自然。,,2020/05/14,zh,3
658,5ebe95b99fced0a24b3974a6,event,香港大学研究人员研究发现金色叙利亚仓鼠中的SARS-CoV-2感染类似于轻度感染人类的特征，这又增加一种动物模型进行研究新冠病毒的发病机理及致病机制。,,2020/05/15,zh,3
649,5ebbe3e89fced0a24b65f371,event,深圳市第三人民医院研究人员介绍了一种称为Viral-Track的新计算工具，该工具旨在使用直接映射策略系统地扫描生理病毒感染的scRNA-seq数据中的病毒RNA。该研究分析显示，SARS CoV-2病毒对重症患者的免疫系统具有巨大影响，与轻症相比，发现SARS-CoV-2主要感染上皮和巨噬细胞亚群。,,2020/05/13,zh,3
659,5ebe95b99fced0a24b3974a8,event,香港大学研究人员发现香港有十五只狗中的2只被SARS-CoV-2感染，证据表明，这是SARS-CoV-2人对动物传播的实例。尚不清楚受感染的狗是否可以将病毒传播给其他动物或传播给人类。,,2020/05/15,zh,3
529,5ea589749fced0a24b62cfc5,event,欧洲和北美的多个研究机构提出了一种预防SARS-CoV-2感染的新思路：利用体外纯化的重组人类ACE2蛋白去“中和”新冠病毒，让它们无法进入人体细胞，从而达到预防感染的目的。,,2020/04/25,zh,3
688,5ec690a59fced0a24bf00538,event,哈佛医学院研究人员建立了SARS-CoV-2感染的恒河猴模型，并观察到猕猴在上下呼吸道中具有高病毒载量，体液和细胞免疫反应以及病毒性肺炎的病理学证据，研究发现SARS-CoV-2感染在非人类灵长类动物中诱导了针对再暴露的保护性免疫作用。,,2020/05/21,zh,3
680,5ec528e59fced0a24ba9d196,event,冷泉港实验室研究人员研究显示香烟烟雾在啮齿动物和人肺中引起剂量依赖性上调的SARS-CoV-2受体血管紧张素转化酶2（ACE2）。这些结果可以部分解释为什么吸烟者特别容易受到SARS-CoV-2感染的影响。此外，该研究工作将ACE2识别为肺细胞中干扰素刺激的基因，这表明SARS-CoV-2感染可产生正反馈回路，从而增加ACE2的水平并促进病毒的传播。,,2020/05/20,zh,3
528,5ea589749fced0a24b62cfc3,event,浙江大学医学院研究人员对温州输入性新冠病毒流行病学分析结果表明，在温州及时实施的社区控制措施与2020年3月初新冠病毒流行结束紧密有关。这些发现表明，隔离无症状个体与隔离(住院)有症状的受感染个体同样重要。,,2020/04/25,zh,3
530,5ea589749fced0a24b62cfc7,event,高福院士团队研究描述了其核心聚合酶复合物的近原子分辨率结构，这种结构高度类似于SARS-CoV的对应结构，具有所有病毒RNA依赖性RNA聚合酶的保守基序，并暗示了辅因子激活的机制，该研究对SARS-CoV-2核心聚合酶复合物的结构和生化分析提高了我们对不同病毒RdRps合成RNA的机理的认识。,,2020/04/25,zh,3
678,5ec3b5729fced0a24bfbc47e,event,美国疾病控制和预防中心（CDC）计划启动一项大规模的抗体研究，在全国范围内对多达32.5万人进行血液检测，以追踪新冠病毒明年及今后在美国如何传播。,,2020/05/19,zh,3
527,5ea5884f9fced0a24b6281da,event,加州大学旧金山分校研究人员研究发现TMPRSS2和ACE2共表达前列腺上皮细胞中，男性和女性之间肺组织中ACE2表达的比较显示男性表达较高，同时男性II型肺细胞中ACE2 +细胞的比例更大，初步证据表明所有肺上皮细胞类型的II型肺细胞均显示ACE2的最高表达。,,2020/04/26,zh,3
676,5ec3b5729fced0a24bfbc476,event,英国伦敦大学学院等机构研究人员通过分析来自7500多名COVID-19感染者的病毒基因组，确定了SARS-CoV-2病毒基因组的多样性模式，从而为指导发现药物和疫苗靶标提供了线索。这项研究结果也进一步支持这种病毒在2019年末才出现，然后才迅速在全球范围内传播。,,2020/05/19,zh,3
682,5ec528e59fced0a24ba9d1ae,event,哈佛公共卫生学院研究人员研究发现在六个亚洲国家和地区的疫情早期阶段，新冠病毒在工作场所的传播可能在该疾病的本地传播中发挥了重要作用。根据这项研究，大多数可能与工作相关的病例发生在医护人员以外的职业。,,2020/05/20,zh,3
683,5ec528e59fced0a24ba9d1b1,event,美国科学家的一项新研究表明，新冠病毒康复者和某些健康人士携带名为T细胞的免疫细胞，这种细胞可以帮助人体对抗新冠病毒感染，有助患者康复，但其能在多大程度上发挥作用仍是未知数。,,2020/05/20,zh,3
663,5ebe95b99fced0a24b3974b3,event,以色列沙米尔医学中心研究人员研究发现童年阶段接种卡介苗，对成年后避免新冠侵害并无帮助。,,2020/05/15,zh,3
672,5ec28ceb9fced0a24b72de80,event,香港大学李嘉诚医学院研究人员的仓鼠动物实验证明，尽管受感染仓鼠核酸检测在持续14天内一直呈阳性，但是其病毒传播的有效期小于6天，核酸检测阳性并不代表感染者有传染力。,,2020/05/16,zh,3
684,5ec528e59fced0a24ba9d1b5,event,英国《自然·医学》杂志日前发布的一项新研究显示，研究人员基于对肠类器官以及病患粪便样本的分析发现，新冠病毒有可能会感染宿主的肠细胞，这表明除呼吸道之外，新冠病毒可能还存在其他的传播途径。,,2020/05/20,zh,3
534,5ea589749fced0a24b62cfd5,event,南京医科大学第一附属医院研究人员研究显示，通过采集恢复期患者精液和病死者睾丸样本，新冠病毒RNA检测皆呈阴性，说明恢复期和重症期的新冠肺炎男性患者睾丸和生殖道并未受到新冠病毒的感染。,,2020/04/25,zh,3
669,5ec28ceb9fced0a24b72de71,event,香港大学袁国勇团队研究发现蝙蝠来源的类器官对SARS-CoV-2感染完全敏感，并能维持强大的病毒复制能力。该研究建立了蝙蝠肠上皮的第一个可扩展类器官培养系统，并提供了SARS-CoV-2可以感染蝙蝠肠细胞的证据。 这表明，人肠道可能是SARS-CoV-2的传播途径。,,2020/05/17,zh,3
665,5ec28ceb9fced0a24b72de52,event,复旦大学基础医学院应天雷团队研究发现了一系列抗新冠全人源纳米抗体，可靶向新冠病毒受体结合区上的五类不同表位。这项研究有助于开发成有效的防治药物，应用于新冠肺炎的临床救治。,,2020/05/18,zh,3
537,5ea589749fced0a24b62cfdd,event,英国维康桑格研究所研究人员发现与SARS-CoV-2病毒进入宿主方式相关的基因在特定的健康人呼吸道、角膜和肠上皮细胞中均有表达。这说明鼻部组织可能在一开始的病毒感染、传播和清除过程中起到了一定作用。,,2020/04/25,zh,3
687,5ec690a59fced0a24bf00535,event,中科院武汉病毒所石正丽团队从基因及蛋白水平，阐明蝙蝠SARS样冠状病毒（SARSr-CoV）刺突蛋白（S蛋白）与其自然宿主受体基因之间“军备竞赛（Arms race）”的协同进化关系，驱动了蝙蝠SARS样冠状病毒S基因的遗传多样性。SARSr-CoV对人ACE2更高的亲和力表明这些病毒具有跨物种传播到人的可能性。,,2020/05/21,zh,3
539,5ea6f83c9fced0a24be6c60d,event,荷兰出现貂感染新冠病毒病例，可能遭养殖场雇员传染。荷兰政府已经下令这两座养殖场隔离检疫并接受调查，包括空气和土壤检测，禁止无关人员进入养殖场周边400米以内。,,2020/04/27,zh,3
523,5ea5884f9fced0a24b6281cc,event,世界卫生组织表示尚无研究对新冠病毒抗体是否赋予人类对该病毒的免疫力进行评估。此外，对人体内新冠病毒抗体的实验室检测需要进一步验证，以确定检测的准确性和可靠性。,,2020/04/26,zh,3
671,5ec28ceb9fced0a24b72de7c,event,美国拉霍亚过敏和免疫学研究所的研究团队发现受感染的人体内含有针对新冠病毒的T细胞，可能有助于他们康复。而且，在一些从未被感染过的个体中也检测到具有这些细胞防御能力，很可能是因为他们以前感染过其他冠状病毒。,,2020/05/16,zh,3
538,5ea6f83c9fced0a24be6c60a,event,一国际研究团队对西印度洋地区36种蝙蝠所携带的冠状病毒进行分析后发现，不同种类蝙蝠都有自己独特的冠状病毒株，这表明蝙蝠和冠状病毒共同进化了数百万年。,,2020/04/27,zh,3
582,5eb163269fced0a24bf1afed,event,中科院上海药研所发布声明，该所柳红、许叶春、蒋华良团队联合上海科技大学杨海涛、饶子和团队并与中科院武汉病毒所张磊砢、肖庚富团队合作，在抗新型冠状病毒药物研究中取得重要进展，发现一类结构新颖、高效、安全的抗病毒候选药物。,,2020/04/23,zh,3
647,5ebbe3e89fced0a24b65f369,event,伦敦大学学院进行的一项新的研究预测，受 COVID-19 大流行病的影响，在未来 12 个月内，英国新诊断出癌症的患者死亡率至少增加 20%。,,2020/05/13,zh,3
614,5eb4194f9fced0a24be46bbe,event,英国班戈大学研究团队正在利用生活污水中的新冠病毒含量研究疫情发展情况。研究人员称研究污水可能帮助科学家提前至少两周预测疫情第二波暴发高峰，因为在患者出现症状前最早两周的时间内，患者的粪便中就会出现病毒。,,2020/05/07,zh,3
613,5eb4194f9fced0a24be46bb9,event,美国康奈尔大学的生物学家在新冠病毒蛋白中发现了一种由4种氨基酸序列组成的特殊结构环，这种结构环不常见于其他人类冠状病毒，它能让病毒更牢固地附着在细胞表面，以便病毒更易侵入细胞。这项研究对认识新冠肺炎病毒的传播能力或稳定性非常重要。,,2020/05/07,zh,3
612,5eb2a4b29fced0a24b67c098,event,意大利药理学者安娜丽莎·基乌索洛发现了新冠病毒的可能致病机制：新冠病毒会破坏血红蛋白，而血红蛋白是血液中用于运输氧气的蛋白质。,,2020/05/05,zh,3
610,5eb2a4b29fced0a24b67c091,event,清华大学研究人员从最近无病毒并因此出院的COVID-19患者中收集了血液，并在8位新出院的患者中检测到SARS-CoV-2特异性的体液和细胞免疫。出院后2周对另一组6名患者的随访分析也显示出高滴度的IgG抗体。该研究工作为进一步分析针对SARS-CoV-2的保护性免疫，并了解COVID-19的发病机理（尤其是在严重病例中）提供了基础。,,2020/05/05,zh,3
563,5eaebb419fced0a24b1d5e1f,event,美国耶鲁大学研究人员评估了鼻咽拭子和唾液样本中的SARS-CoV-2检测结果。结果发现，与广泛推荐的鼻咽拭子方法相比，从口内采集的唾液样本在整个感染过程中提供了更高的检测灵敏度和一致性。该研究还得出结论，唾液样本自我采集的变异性较小。,,2020/05/02,zh,3
564,5eaebb419fced0a24b1d5e22,event,美国明尼苏达大学传染病研究中心的一份报告显示，因为新冠病毒具备在人际中传播、却不导致感染出现发病症状的能力，让新冠病毒的控制比人类历史上任何流感病毒都要困难；新冠肺炎疫情可能会持续两年的时间，直到全球三分之二的人口均感染病毒。报告提醒，各国要时刻做好准备，应对在接下来两年的时间里可能再次暴发疫情。,,2020/05/01,zh,3
608,5eb2a4b29fced0a24b67c085,event,美国洛斯阿拉莫斯国家实验室的科学家发表了最新研究报告，报告指出他们发现了一种新的新冠病毒毒株，而且似乎比新冠病毒大流行初期传播的毒株更具传染性。,,2020/05/06,zh,3
565,5eaebb419fced0a24b1d5e26,event,中外研究团队研究人员研究发现0-14岁的儿童比15-64岁的成人更不容易感染新冠，前者感染新冠的几率仅有后者的0.34；而65岁以上老人更容易感染，其感染几率是15-64岁成人的1.47倍,,2020/05/01,zh,3
566,5eaebb419fced0a24b1d5e28,event,复旦大学公共卫生学院研究人员分析了新冠疫情暴发之前和疫情暴发期间武汉和上海的接触调查数据，研究发现在执行社会距离疏远政策期间，武汉和上海两地平均每天的接触均减少了80%左右，大部分的互动仅限于家庭。研究还发现，0-14岁的儿童比15-64岁的成年人更不容易受到SARS-CoV-2感染，而相比之下65岁以上的人更容易受到感染。,,2020/05/01,zh,3
606,5eb2a4b29fced0a24b67c081,event,法国研究人员重新检测了14个在2019年12月2日到2020年1月16日期间因类流感疾病进入重症监护的病人当时保存的鼻咽拭子样本，结果发现其中有一人新冠病毒阳性，且该患者之前并未到过中国。,,2020/05/06,zh,3
567,5eaebb419fced0a24b1d5e2a,event,美国研究人员标记和表达了29种SARS-CoV-2蛋白中的26种，并确定了两套具有抗病毒活性的药理剂：mRNA翻译抑制剂和Sigma1和Sigma2受体的预期调节剂。该研究代表了一种新的药物发现方法，不仅适用于全病毒策略，而且适用于许多疾病，并说明了使用多学科协作方法推动科学发展的速度。,,2020/05/01,zh,3
604,5eb2a4b19fced0a24b67c07d,event,加拿大英属哥伦比亚大学动物学系“生物多样性研究中心”的研究人员发现2019年底首次检测到SARS-CoV-2已经出现了一些有利于在人类中传播的适应性变化，其程度类似于晚期流行的SARS-CoV。,,2020/05/06,zh,3
603,5eb2a4b19fced0a24b67c07b,event,武汉大学研究人员研究发现COVID-19患者的天冬氨酸转氨酶（AST）异常与最高死亡风险相关。与肝损伤指标升高相关的常见因素是淋巴细胞计数减少，中性粒细胞计数增加，以及性别是男性。因此，研究人员认为肝损伤指标的动态模式及其潜在危险因素可能为与COVID-19相关的肝损伤提供重要解释。,,2020/05/06,zh,3
602,5eb2a4b19fced0a24b67c079,event,伦敦大学学院基因研究所研究人员对来自于全球7600多名新冠患者的基因分析结果显示，新冠病毒去年10月或11月首次感染人类，并开始以极快的速度在全球人口中进行传播。,,2020/05/06,zh,3
569,5eaebb429fced0a24b1d5e2f,event,约翰·霍普金斯大学研究人员研究发现在人类小肠类器官（hSIOs）中，肠细胞很容易被SARS-CoV和SARS-CoV-2感染。这表明肠上皮支持SARS-CoV-2复制，而hSIOs可作为冠状病毒感染和生物学的实验模型。,,2020/05/01,zh,3
601,5eb2a4b19fced0a24b67c077,event,瑞士、德国、俄罗斯多家科研机构研究人员在已知新冠病毒基因序列的基础上，首次在试验中通过反向遗传学手段在酵母菌中快速构建出了活的新冠病毒。这项研究改变了我们对病毒发病机制和疫苗开发的认识。,,2020/05/06,zh,3
571,5eaebb429fced0a24b1d5e34,event,重庆医科大学研究人员研究发现在症状发作后的19天内，有100％的患者抗病毒免疫球蛋白G（IgG）检测呈阳性。该项研究系统分析新冠病毒感染后机体抗体产生规律，同时也表明抗体检测可以作为核酸检测的补充辅助COVID-19诊断，尤其是对疑似病例的尽早确诊以及SARS-CoV-2的真实感染流行情况调查大有帮助。,,2020/05/01,zh,3
