,_id,text,cluster
717,5e8d92fa7ac1f2cf57f7ba6d,"武汉新增确诊病例1例4月3日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例19例（湖北1例（武汉1例）），其中18例为境外输入病例，1例为本土病例（湖北1例）；新增死亡病例4例（湖北4例）；新增疑似病例11例，均为境外输入病例。境外输入现有确诊病例698例（含重症病例17例），现有疑似病例114例。累计确诊病例888例，累计治愈出院病例190例，累计死亡病例0例。新增无症状感染者64例,其中境外输入无症状感染者26例；当日转为确诊病例3例（境外输入转为确诊2例）；当日解除医学观察58例（境外输入解除医学观察6例）。尚在医学观察无症状感染者1030例（境外输入239例）。",1
714,5e8d92fa7ac1f2cf57f7ba6a,非洲新冠肺炎蔓延50国超7000例根据非洲疾控中心发布数据，截至东部非洲时间4月3日9:00（北京时间3日14:00），非洲的50个国家共报告了超过7000例新冠肺炎确诊病例，达到7028例，其中有284例死亡，561例治愈。南非为报告确诊病例最多的国家，达到1462例。目前有14个非洲国家的新冠肺炎确诊病例超过100例，非洲仅有科摩罗、莱索托、南苏丹、圣多美和普林西比等国未有确诊病例报告。,1
106,5e8d92fa7ac1f2cf57f7b1b3,湖北以外新增确诊病例5例3月4日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例139例（湖北134例），新增死亡病例31例（湖北31例），新增疑似病例143例，累计报告境外输入确诊病例20例。,1
709,5e8d92fa7ac1f2cf57f7ba31,"美国新冠肺炎确诊病例超270000例据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间4月3日晚6时，全美共报告新冠肺炎确诊273880例，死亡7077例，治愈9521例。过去24小时,新增确诊31698例，新增死亡1319例。",1
108,5e8d92fa7ac1f2cf57f7b1cc,意大利新冠肺炎确诊病例累计2036例，累计死亡52例当地时间3月2日18时，意大利民防部门负责人、新冠病毒应急委员会专员安杰洛·博雷利在例行疫情通报中表示，意大利共累计确诊2036例新型冠状病毒感染肺炎病例。其中，现存病例1835例，较前一天增加258例；死亡病例累计52例，较前一天增加18例；累计149例治愈，较前一天增加66例。,1
109,5e8d92fa7ac1f2cf57f7b1cd,韩国新冠肺炎确诊病例新增477例，累计确诊4812例韩国中央防疫对策本部3月3日通报，截至当地时间3日0时，韩国较前一天下午4时新增477例新冠肺炎确诊病例，累计确诊病例达4812例。,1
142,5e8d92fa7ac1f2cf57f7b203,湖北以外新增确诊病例11例3月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例125例，新增死亡病例31例（湖北31例），新增疑似病例129例。湖北新增确诊病例114例。,1
111,5e8d92fa7ac1f2cf57f7b1cf,浙江青田县新增7例境外输入新冠肺炎病例3月3日，浙江省公布新型冠状病毒肺炎疫情情况，新增境外（意大利）输入性确诊病例7例。该7例病例与首例境外输入病例王某某为密切接触者，在意大利贝加莫同一家餐厅工作，8人一直生活在意大利，无湖北武汉接触史。,1
112,5e8d92fa7ac1f2cf57f7b1d0,中国境外新冠肺炎确诊病例超万例美国有线电视新闻网（CNN）消息，截至目前（中国时间3月3日），在中国（含港澳台地区）境外的70多个国家和地区中，新型冠状病毒感染的肺炎确诊病例已超过1万例，其中包括至少170例死亡病例。,1
119,5e8d92fa7ac1f2cf57f7b1d7,德国新冠肺炎确诊病例累计188例根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截止当地时间3月3日上午10时，德国共确诊188例新冠病毒肺炎感染病例。其中，仅西部的北莱茵-威斯特法伦州就累计确诊101例。,1
131,5e8d92fa7ac1f2cf57f7b1f8,日本新冠肺炎确诊病例增至962例，累计死亡12例截至当地时间3月2日上午10点半，日本新冠肺炎确诊病例累计962人，其中包括在日本国内的确诊患者和中国游客等243人，“钻石公主”号邮轮乘客和乘务人员705人，以及乘坐日本政府包机回到日本国内的14人。其中在日本本土因新冠肺炎死亡的有6人，在“钻石公主”号邮轮上死亡6人，共计死亡人数12人。,1
121,5e8d92fa7ac1f2cf57f7b1d9,伊朗新冠肺炎确诊病例增至2336例，累计死亡77例3月3日，据伊朗卫生部最新消息，伊朗累计确诊新冠肺炎病例2336例，其中77例死亡，死亡率约3.29%。,1
124,5e8d92fa7ac1f2cf57f7b1dd,全国新增确诊病例119例，新增死亡病例38例3月3日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例119例，新增死亡病例38例（湖北37例，内蒙古1例），新增疑似病例143例。当日新增治愈出院病例2652例，解除医学观察的密切接触者6250人，重症病例减少390例。,1
125,5e8d92fa7ac1f2cf57f7b1de,湖北除武汉外连续6天个位数新增据湖北省卫健委通报，3月3日0—24时，湖北除武汉外新增确诊1例，已连续第6日保持在个位数。前几日这一数据分别为5例（2月27日）、3例（2月28日）、5例（2月29日）、3例（3月1日）、3例（3月2日）。,1
126,5e8d92fa7ac1f2cf57f7b1df,日本新冠肺炎确诊病例新增19例，累计确诊999例据日本共同社消息，日本国内3日新确诊19人感染新型冠状病毒，包括游轮“钻石公主”号乘客和船员在内的感染者累计增至999人。大分县确诊首个病例。共同社称，日本各地方政府通报的新增感染人数分别为：北海道2人，东京都1人，神奈川县1人，爱知县9人，京都府1人，大阪府2人，兵库县2人，大分县1人。,1
139,5e8d92fa7ac1f2cf57f7b200,伊朗新冠肺炎确诊病例增至1501例，高级官员感染去世据外媒报道，伊朗卫生部发言人贾汉普尔3月2日在国家电视台宣布，过去24小时伊朗境内新增新冠肺炎感染者523例，累计例1501，新增12例死亡，累计达66例。另据伊朗塔斯尼姆通讯社及多家外媒报道，3月2日上午伊朗最高领袖哈梅内伊的顾问委员会一名官员因感染新冠肺炎去世。,1
172,5e8d92fa7ac1f2cf57f7b222,伊朗新增新冠肺炎确诊病例205例，新增死亡9例当地时间29日，伊朗卫生部发言人贾汗普尔表示，伊朗新增新冠肺炎确诊病例205例，新增死亡9例。,1
601,5e8d92fa7ac1f2cf57f7b891,中国以外新冠肺炎确诊病例774703例截至北京时间4月1日12时，除中国外，202个国家和地区累计确诊773991例，钻石公主号邮轮712例，累计死亡38681例。,1
598,5e8d92fa7ac1f2cf57f7b87c,美国新冠肺炎确诊病例超200000例据美国约翰·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间4月1日晚6时，全美共报告新冠肺炎确诊209071例，死亡4757例，治愈8434例。过去24小时，新增确诊24888例，新增死亡947例。目前，美国的确诊人数已是中国的2.5倍，死亡人数也超过了中国。,1
72,5e8d92fa7ac1f2cf57f7b157,除中国外，86个国家和地区累计确诊18070例新冠肺炎病例截至北京时间3月6日16时，除中国外，86个国家和地区累计确诊18070例新冠肺炎，累计死亡341例。,1
73,5e8d92fa7ac1f2cf57f7b178,美国加州首次出现新冠肺炎死亡病例据美国《华尔街日报》报道，截至美东时间4日下午5时，全美报告新冠肺炎感染病例153例，死亡病例11例。这一数字相比美国疾病控制与预防中心截至3日下午4时的统计数据，确诊病例增加24例，死亡病例增加2例。4日新增的死亡病例分别来自华盛顿州和加利福尼亚州，其中加州是首次出现死亡病例，华盛顿州的死亡病例已达到10人。确诊病例出现在全美13个州。,1
167,5e8d92fa7ac1f2cf57f7b21d,韩国新增594例新冠肺炎确诊病例，累计2931例据韩联社29日报道，韩国疾病管理本部通报称，当地时间28日16时至29日9时，韩国新增594例新冠肺炎确诊病例，累计确诊2931例。,1
74,5e8d92fa7ac1f2cf57f7b179,意大利新冠肺炎累计确诊3089例，累计死亡107例根据当地时间3月4日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者2706例，死亡107例，治愈276例，累计确诊感染新冠病毒总人数为3089例，较3月3日18时新增587例，新增28例死亡病例。,1
164,5e8d92fa7ac1f2cf57f7b21a,意大利新冠肺炎累计确诊888例，累计21例死亡根据意大利卫生部28日18时公布的最近数据，意大利累计确诊888例新冠病毒肺炎感染病例，其中重症64例；新增4例死亡病例，累计21例死亡病例；治愈46例。,1
159,5e8d92fa7ac1f2cf57f7b214,国家卫健委表示全国治愈出院比例达到52.1%3月1日，国务院联防联控机制就依法有效防控海外疫情输入有关情况举行发布会。据国家卫生健康委新闻发言人、宣传司副司长米锋介绍，除湖北以外，其他省份新增确诊病例3例，连续3天保持个位数，新增疑似病例68例，新增死亡病例1例，重症病例减少36例。近一周，武汉、湖北和全国确诊病例治愈率均持续上升，全国治愈出院比例达到52.1%，说明全国疫情防控总体形势持续向好，医疗救治效果明显，救治压力正在减轻。,1
152,5e8d92fa7ac1f2cf57f7b20d,韩国新冠肺炎确诊病例累计3736例韩国中央防疫对策本部1日通报，截至当天下午4时，韩国较当天上午9时新增新冠肺炎确诊病例210例，累计确诊病例达3736例，共出现18例死亡病例。与前一天下午4时相比，一天内新增确诊病例586例。,1
599,5e8d92fa7ac1f2cf57f7b88f,西班牙新冠肺炎确诊病例超100000例据西班牙卫生部4月1日公布的数据，西班牙较前日新增确诊病例7719例，新增死亡病例864例，累计确诊病例达102136例，其中9053人死亡，22647人治愈出院。西班牙成第三个确诊超10万国家。,1
80,5e8d92fa7ac1f2cf57f7b180,韩国新冠肺炎累计确诊病例突破6000例韩国中央防疫对策本部5日通报，截至5日下午4时，韩国较当天0时新增新冠肺炎确诊病例322例，累计确诊病例达6088例。继3日确诊病例超过5000例之后，韩国新冠肺炎确诊病例于5日超过6000例。,1
146,5e8d92fa7ac1f2cf57f7b207,法国新冠肺炎确诊病例升至100例法国卫生部下属的卫生总署署长热罗姆·萨洛蒙2月29日在新闻发布会上介绍说，截至目前，法国累计确诊新冠肺炎病例达100例。确诊的100名患者中，2人死亡、12人痊愈出院，另有86人在医院接受治疗，其中9人情况严重。,1
88,5e8d92fa7ac1f2cf57f7b1a1,西班牙出现首例新冠肺炎死亡病例，累计确诊151例西班牙卫生部门3月3日确认，该国瓦伦西亚出现首例新冠肺炎死亡病例。该名69岁的男性病患于上月13日死于肺炎，卫生部门在随后对其进行的尸检中发现，该病患为新冠病毒感染者。根据西班牙卫生部截至3日18时的统计数据，西班牙新冠肺炎累计确诊病例达151例，其中重症7例。,1
90,5e8d92fa7ac1f2cf57f7b1a3,美国新冠肺炎确诊病例增至117例据《今日美国报》报道，截至美东时间3日下午5时，美国已报告9例新冠肺炎死亡病例，确诊感染总数达到117例，另有231人正处于密切观察中。目前所有死亡病例均来自华盛顿州，其中5人是西雅图郊区一家养老院的居民。3日新增的3名死亡病例中，事实上有1人是在上周死亡的。,1
92,5e8d92fa7ac1f2cf57f7b1a5,意大利新冠肺炎累计确诊2263例，累计死亡79例根据当地时间3月3日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者2263例，死亡79例，治愈160例，累计确诊感染新冠病毒总人数为2502例，较3月2日18时新增466例，其中重症229例，新增27例死亡病例。,1
95,5e8d92fa7ac1f2cf57f7b1a8,韩国新冠肺炎确诊病例新增516例，累计确诊5328例据韩联社报道，韩国中央防疫对策本部通报称，当地时间3日下午4时至4日0时，韩国新增516例新冠肺炎确诊病例，累计确诊5328例，累计死亡32人。,1
144,5e8d92fa7ac1f2cf57f7b205,全球除中国外已现9000余例新冠肺炎病例截至目前，全球除中国外共65个国家和地区报告新冠肺炎，累计确诊病例9000余例。其中，韩国累计确诊4335例、意大利累计确诊1694例、伊朗累计确诊1501例、日本累计确诊980例。目前，除南极洲外六大洲均有确诊患者。,1
143,5e8d92fa7ac1f2cf57f7b204,西班牙新冠肺炎确诊病例累计124例截至3月2日23时，西班牙累计确诊124例新型冠状病毒阳性病例，其中已治愈3名患者。西班牙卫生部紧急情况协调中心主任费尔南多·西蒙表示，西班牙目前的传染病风险等级依然是中等级别。截至目前，西班牙已有14个自治大区出现新冠病毒阳性确诊患者，仅剩加利西亚、阿拉贡和穆尔西亚三个大区还没有确诊的新冠病毒感染者。,1
83,5e8d92fa7ac1f2cf57f7b184,"全国累计报告境外输入确诊病例36例3月5日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例143例（武汉126例），新增死亡病例30例（湖北29例,海南1例），新增疑似病例102例。新增报告境外输入确诊病例16例（甘肃11例，北京4例，上海1例）。截至3月5日24时，累计报告境外输入确诊病例36例。",1
510,5e8d92fa7ac1f2cf57f7b430,武汉卫健委当日通报4例新增确诊1月18日，武汉卫健委发布通报称新增4例新型冠状病毒感染的肺炎病例，所有病例病情稳定，无危重症，病例发病时间集中在1月5日至8日。,1
650,5e8d92fa7ac1f2cf57f7b8d7,意大利新冠肺炎确诊病例累计115242例根据意大利民事保护部门公布的最新数据，截至当地时间4月2日18时，意大利现有新冠肺炎确诊病例83049例，死亡13915例，治愈18278例，累计确诊病例115242例，较4月1日18时新增确诊4668例，新增760例死亡病例。,1
225,5e8d92fa7ac1f2cf57f7b2b3,"日本新冠肺炎已确诊850例,韩国累计确诊893例据日本放送协会（NHK）网站24日报道，日本厚生劳动省24日发布的最新通报称，截止目前，包含“钻石公主号”邮轮上已经确诊的691名感染者在内，日本国内已确诊850例新冠肺炎病例。据韩联社25日报道，韩国疾病管理本部最新通报称，当地时间24日16时至25日9时，韩国新增60例新冠肺炎确诊病例，累计确诊893例，累计死亡8人。",1
961,5e9143349fced0a24b1618d3,美国新冠病毒确诊病例超过490000例据美国约翰斯·霍普金斯大学实时监测系统显示，截至美东时间4月10日下午6点，美国已经至少有新冠病毒感染病例492240例，其中包括死亡病例18350例。与大约24小时前相比，美国确诊病例至少新增37936例，死亡病例至少增加了2083例。,1
383,5e8d92fa7ac1f2cf57f7b3af,全国累计确诊病例超过20000人截至2月3日24时，国家卫生健康委收到31个省（自治区、直辖市）和新疆生产建设兵团累计报告确诊病例20438例（黑龙江省核减2例），现有重症病例2788例，累计死亡病例425例，累计治愈出院病例632例，现有疑似病例23214例。,1
15,5e8d92fa7ac1f2cf57f7b0a8,西班牙新冠肺炎确诊病例数破千据西班牙卫生部9日18时公布的最新数据，西班牙新冠肺炎累计确诊病例达1204例，较9日13时新增205例，其中28人死亡，74人病情危重。马德里大区是目前西班牙新冠肺炎疫情最为严重地区，该大区确诊病例数占到全国近一半，达578例。马德里大区政府9日宣布，从3月11日起，马德里大区内所有学校关闭15天，并建议各教育机构进行网络教学。,1
940,5e8fcc339fced0a24ba35ac1,美国新冠病毒感染病例超过450000例据美国约翰斯·霍普金斯大学实时监测系统显示，截至美东时间4月9日下午6点，美国已经至少有新冠病毒感染病例454304例，其中包括死亡病例16267例。与大约24小时前相比，美国确诊病例数至少增加29359例，死亡病例至少增加了1738例。,1
912,5e8d92fa7ac1f2cf57f7be84,山西新增25例境外输入病例2020年4月7日0-24时，山西省新增境外输入确诊病例25例、疑似病例3例、无症状感染者5例，均为国际航班经停太原入境人员，已落实点对点接运和隔离诊疗措施，无山西省内自行活动轨迹。新增治愈出院1例。,1
911,5e8d92fa7ac1f2cf57f7be7c,美国新冠病毒感染病例超过380000例据美国约翰斯·霍普金斯大学实时监测系统显示，截至美东时间4月7日下午6点，美国已经至少有新冠病毒感染病例387547例，其中包括死亡病例12285例。与大约24小时前相比，美国确诊病例数至少增加了24791例，死亡病例至少增加了1596例。,1
20,5e8d92fa7ac1f2cf57f7b0ad,除中国外，109个国家和地区累计确诊32555例新冠肺炎病例截至北京时间3月10日12时，除中国外，109个国家和地区累计确诊32555例新冠肺炎，累计死亡878例。,1
363,5e8d92fa7ac1f2cf57f7b393,全国累计确诊病例超过30000人截至2月6日24时，31个省（自治区、直辖市）和新疆生产建设兵团累计报告确诊病例31161例，累计治愈出院1540例，现有确诊病例28985例（其中重症病例4821例），累计死亡病例636例，现有疑似病例26359例。累计追踪到密切接触者314028人，尚在医学观察的密切接触者186045人。,1
229,5e8d92fa7ac1f2cf57f7b2ba,意大利新冠肺炎累计确诊157例，累计死亡3例截至当地时间24日零时，意大利累计确诊157例新冠病毒肺炎感染病例，2人治愈出院，新增1例死亡病例，累计3例死亡病例。目前，意大利北部的11个市镇采取封城隔离措施，违反防疫要求者将面临最高三个月刑期或最高206欧元的罚款。意大利北部多个城市停课，同时取消了包括狂欢节、足球赛等一系列活动。,1
509,5e8d92fa7ac1f2cf57f7b42f,泰国、日本各新增1例确诊病例1月18日，武汉卫健委发布通报称收到泰国、日本各通报诊断1例来自武汉市的新型冠状病毒感染的肺炎病例。,1
898,5e8d92fa7ac1f2cf57f7bdb6,广东新增1例本土病例为湖北输入4月5日0-24时，广东新增7例境外输入病例，为广州报告7例（加拿大、英国各输入2例，美国、柬埔寨、尼日尔各输入1例）。全省累计报告境外输入病例172例。新增1例境内病例，为深圳报告湖北输入病例。,1
26,5e8d92fa7ac1f2cf57f7b0b4,伊朗新冠肺炎确诊病例超8000例伊朗卫生部3月10日宣布，过去一天伊朗境内新增新冠肺炎感染者881例，累计8042例，新增死亡54例，累计291例，已有2731人治愈。,1
27,5e8d92fa7ac1f2cf57f7b0d7,新冠肺炎疫情波及全美34个州根据美国疾病控制与预防中心和各州公共卫生部门统计，截至美东时间3月8日晚7点，全美共报告新冠肺炎确诊病例572例，死亡21例，治愈10例。8日，美国新增113例新冠肺炎病例，新增死亡病例2例。目前，新冠肺炎已波及全美34个州，华盛顿州、加利福尼亚州、佛罗里达州、肯塔基州，纽约州，马里兰州，犹他州和俄勒冈州等8州宣布进入紧急状态。,1
212,5e8d92fa7ac1f2cf57f7b28b,美国新冠肺炎确诊增至60例据美国《华盛顿邮报》当地时间26日最新消息，当天美国又一例新冠肺炎病例被确诊，使得美国累计病例数达到60例。《华盛顿邮报》称，美国疾病控制与预防中心（CDC）并未具体说明该病例是如何感染的。,1
210,5e8d92fa7ac1f2cf57f7b289,伊拉克新增4例新冠肺炎确诊病例，已增至5例伊拉克卫生部25日表示，该国在基尔库克省新确诊了4例新冠肺炎病例，由此，伊拉克境内新冠肺炎确诊病例已增至5例。伊拉克卫生部在一份声明中说，这些病人来自一个家庭，他们曾前往伊朗旅行。目前，他们已被隔离。,1
209,5e8d92fa7ac1f2cf57f7b288,中东11国150例，伊朗累计死亡16例，死亡人数仅次于中国新冠疫情已经蔓延到中东11国。截至北京时间26日8时50分，伊朗确诊95例，巴林17例，阿联酋13例，科威特8例，以色列6例，伊拉克5例，阿曼4例，黎巴嫩1例，阿尔及利亚1例，阿富汗1例，埃及1例。其中，伊朗已经发生16例死亡病例，为中国以外因新冠病毒致死人数最多的国家。,1
226,5e8d92fa7ac1f2cf57f7b2b4,意大利新冠肺炎累计确诊270例，累计死亡7例截至当地时间25日10时，意大利累计确诊270例新冠病毒肺炎感染病例，累计7例死亡病例。意大利南部西西里岛城市巴勒莫首次出现确诊病例。目前，意大利已经关闭了850家电影院。,1
442,5e8d92fa7ac1f2cf57f7b3ec,全国累计确诊病例超过5000人，超过非典截至1月28日24时，国家卫生健康委收到31个省(区、市)累计报告确诊病例5974例，现有重症病例1239例，累计死亡病例132例，累计治愈出院103例。现有疑似病例9239例。,1
9,5e8d92fa7ac1f2cf57f7b07e,西班牙新冠肺炎确诊病例超2000例据西班牙卫生部11日13时公布的数据，西班牙较前日13时新增新冠肺炎确诊病例506例，累计确诊病例达2128例，其中47人死亡，142人病情危重，183人治愈出院。目前，西班牙确诊病例有近一半集中于马德里大区，累计达1024例，死亡病例中也有31例位于该地区。,1
966,5e9149079fced0a24b171f1a,广东新增3例本土病例4月9日0-24时，全省新增境外输入确诊病例2例，为广州报告（来自英国、法国各1例，均入境口岸发现）。广东新增3例本土病例均为关联病例，广州报告2例（隔离点、主动排查各发现1例）、河源报告1例（隔离点发现）。截至4月9日24时，全省累计报告新冠肺炎确诊病例1544例，累计出院1434例，累计死亡8例。新增出院11例。在院的102例中，轻型21例，普通型76例，重型2例，危重型3例。新增无症状感染者11例，分别为广州6例、佛山3例、东莞2例。,1
300,5e8d92fa7ac1f2cf57f7b33d,全国累计确诊病例超过70000人截至2月16日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例57934例（其中重症病例10644例），累计治愈出院病例10844例，累计死亡病例1770例，累计报告确诊病例70548例，现有疑似病例7264例。累计追踪到密切接触者546016人，尚在医学观察的密切接触者150539人。,1
995,5e93bf839fced0a24b550150,内蒙古新增境外输入病例34例2020年4月12日7时至16时，内蒙古自治区报告新增境外输入新冠肺炎确诊病例34例。34名患者均来自俄罗斯由满洲里公路口岸入境，经专家会诊，诊断为新冠肺炎确诊病例。,1
311,5e8d92fa7ac1f2cf57f7b34d,钻石公主号新增67例确诊病例，累计285例日本厚生劳动大臣加藤胜信15日傍晚在记者会上表示，停泊在横滨港的“钻石公主号”邮轮上新增67名新冠肺炎确诊病例，其中38人没有任何症状。截至15日傍晚，“钻石公主号”邮轮上共确诊285例新冠肺炎病例。,1
5,5e8d92fa7ac1f2cf57f7b07a,美国新冠肺炎确诊病例超过1000例3月11日，据美国广播公司(NBC)消息，美国新冠肺炎确诊病例累计超过1000例。,1
289,5e8d92fa7ac1f2cf57f7b320,全国13地新增病例为02月19日0-24时，上海、江苏、辽宁、福建、山西、贵州、宁夏、云南、青海、新疆、西藏报告无新增新冠肺炎确诊病例；19日8时—20日8时，内蒙古报告无新增确诊病例；18日20时至19日20时，甘肃报告无新增确诊病例。且其余省区市新增确诊病例均为个位数。,1
322,5e8d92fa7ac1f2cf57f7b361,"全国累计确诊病例超过60000人截至2月13日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例55748例（其中重症病例10204例），累计治愈出院病例6723例（湖北省核减269例），累计死亡病例1380例（湖北省因重复统计,核减108例），累计报告确诊病例63851例（湖北省核减1043例），现有疑似病例10109例。累计追踪到密切接触者493067人，尚在医学观察的密切接触者177984人。",1
286,5e8d92fa7ac1f2cf57f7b31d,湖北省外新增确诊病例16连降2月19日0-24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例394例。截至19日24时，31个省（自治区、直辖市）累计治愈出院病例已超过1.6万例。19日当天，除湖北以外地区新增确诊病例45例，连续第16天呈下降态势，辽宁、上海、福建、江苏等多省份无新增确诊病例。,1
965,5e91458e9fced0a24b167c48,广东新增3例本土病例4月10日0-24时，广东新增境外输入确诊病例1例，为广州报告（来自法国，入境口岸发现，入关后即被隔离观察）。全省累计报告境外输入确诊病例179例。广东新增境外输入关联确诊病例3例，为广州报告（密切接触者隔离排查2例、医疗机构发热门诊排查1例）。,1
285,5e8d92fa7ac1f2cf57f7b31c,云南出现首例新冠肺炎死亡病例2月19日，云南省报告新冠肺炎新增死亡病例1例，该死亡病例来自玉溪市。云南省卫健委官网公布了死亡病例的相关情况。,1
974,5e9293949fced0a24b1b96e6,香港新增11例确诊病例香港特区政府卫生署4月11日通报，截至下午4时，全港新增11例新冠肺炎确诊病例，累计确诊病例达1000例。卫生署卫生防护中心传染病处主任张竹君表示，今日新增患者中，10人有外游纪录，其中包括2名返港留学生和1名外佣。,1
277,5e8d92fa7ac1f2cf57f7b30e,日本累计确诊728例新冠肺炎，死亡3例据日本广播协会电视台综合日本厚生劳动省和各地方政府的消息，截至当地时间2月20日23时，日本国内累计确诊新冠肺炎病例728例，死亡3例。,1
971,5e9290049fced0a24b1af701,黑龙江新增21例俄罗斯输入病例2020年4月11日0-24时，黑龙江省省内新增确诊病例2例（哈尔滨市）。截至4月11日24时，累计报告本地确诊病例486例，现有确诊病例4例（哈尔滨市），现有无症状感染者4例（哈尔滨市）。全省新增境外输入疑似病例3例（均从俄罗斯输入），新增境外输入确诊病例21例（境外输入无症状感染者转为确诊病例14例），均为中国籍，从俄罗斯输入，其中：吉林省8例、广东省5例、黑龙江省3例、福建省2例、山东省2例、重庆市1例。,1
337,5e8d92fa7ac1f2cf57f7b373,国家卫健委通报全国1716名医务工作者确诊新冠肺炎国家卫生健康委副主任曾益新：截至2月11日24时，全国医务人员确诊病1716例，占比3.8%。其中有6人不幸死亡，占死亡病例的0.4%。医务人员确诊病例中湖北有1502例，占全国医务人员确诊病例的87.5%，其中武汉市1102例。,1
272,5e8d92fa7ac1f2cf57f7b309,韩国新冠肺炎确诊病例104例并首现死亡病例据韩国纽西斯通讯社20日最新消息，韩国新冠肺炎累计确诊病例增至104例，并出现首例死亡病例。（海外网）,1
268,5e8d92fa7ac1f2cf57f7b304,全国5所监狱有罪犯感染情况，无在押罪犯因感染死亡司法部监狱管理局负责人何平：截至20日24时，全国共有湖北、山东、浙江三个省的5个监狱发生罪犯感染疫情情况，目前这5个监狱没有重症病例。其中湖北武汉女子监狱确诊230例；湖北省汉津监狱确诊41例，疑似9例；湖北省未成年犯管教所疑似1例；山东省任城监狱确诊200例，疑似10例；浙江省十里丰监狱确诊34例，以上都是输入型病例。疑似病例及其密切接触者一律隔离观察，确诊患者一律送诊治疗，确保得到及时救治，目前未发生监狱在押罪犯感染新冠肺炎死亡的事件。,1
967,5e914b5b9fced0a24b177ee1,意大利全国封城措施再延长根据意大利民事保护部门公布的最新数据，截至当地时间4月10日18时，意大利现有新冠肺炎确诊病例98273例，死亡18849例，治愈30455例，累计确诊病例147577例，较4月9日18时新增确诊3951例，新增570例死亡病例。意大利总理孔特当地时间4月10日晚宣布，原定4月13日结束的全国封城措施将延长到5月3日。从4月14日起，包括书店、文具店等商店将重新开放。,1
329,5e8d92fa7ac1f2cf57f7b36a,全国累计确诊病例超过50000人截至2月12日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例52526例（其中重症病例8030例），累计治愈出院病例5911例，累计死亡病例1367例，累计报告确诊病例59804例，现有疑似病例13435例。累计追踪到密切接触者471531人，尚在医学观察的密切接触者181386人。,1
205,5e8d92fa7ac1f2cf57f7b284,全国新增确诊病例433例，新增死亡病例29例2月26日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例433例，新增死亡病例29例（湖北26例，北京、黑龙江、河南各1例），新增疑似病例508例。当日新增治愈出院病例2750例，解除医学观察的密切接触者12823人，重症病例减少406例。,1
649,5e8d92fa7ac1f2cf57f7b8d6,美国新冠病毒感染病例超过240000例据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间4月2日晚6时，全美共报告新冠肺炎确诊242182例，死亡5758例，治愈8889例。过去24小时，新增确诊33111例，新增死亡1001例。,1
836,5e8d92fa7ac1f2cf57f7bc31,比利时新冠肺炎确诊病例近2万4月5日，比利时联邦公共健康服务局和比利时危机处理中心联合发布消息，比利时较前一日新增新冠肺炎确诊病例1260例，累计确诊病例达19691例；死亡病例为1447例，新增164例。当前，比利时共有5735名确诊患者住院接受治疗，1261名患者处于重症监护，累计治愈出院3751人。,1
484,5e8d92fa7ac1f2cf57f7b416,黑龙江、内蒙古、陕西、甘肃、新疆确诊首例病例1月23日0-24时，27个省（区、市）报告新增确诊病例259例，新增死亡患者8例。新增治愈出院6例。19个省（区、市）报告新增疑似病例680例。全国共有29个省（区、市）报告疫情，新增内蒙古、陕西、甘肃、新疆4个省（区）。,1
485,5e8d92fa7ac1f2cf57f7b417,河北出现湖北省以外首例死亡病例1月23日，河北卫健委发布通告，河北省确诊第2例新型冠状病毒感染的肺炎病例，并于1月22日抢救无效死亡，系湖北省外第一例死亡病例。,1
486,5e8d92fa7ac1f2cf57f7b418,全国29个省（区、市）中仅剩青海、西藏未报告1月23日0-24时，27个省(区、市)报告新增确诊病例259例，新增死亡患者8例。新增治愈出院6例。19个省(区、市)报告新增疑似病例680例，目前仅剩青海、西藏未报告发现肺炎疫情。,1
